x_iniziale	 x_finale 	 lavoro
-0.12732505621414125 10.031453685834595 24.49611082437287
0.29298206203097776 10.125441169262904 29.126562297150933
0.464930920322244 10.363444196735522 25.185207296638154
-0.3088873223701153 9.820908809972952 26.840073302028706
-0.03932633414945176 9.730654943394367 27.687792765902742
0.6387544702294837 10.183477684352814 28.78734790025273
-0.14537085066424385 9.870959797864517 24.636749368756742
0.3715899399057885 10.167236231906266 25.221789714225512
-0.036590984137678605 10.214937284629112 27.143094726758616
-0.20047128344105833 9.999180115237836 25.94134570502711
0.43110418060233324 10.477619463204093 24.523186671202566
-0.023967178890566484 9.70843670594414 26.279474740608965
-0.232306990354565 10.298970608040099 26.81819364091483
-0.1395921671645044 9.97417953486185 28.840145877391475
0.48233940802192843 9.862297515088642 29.71632138015548
0.19779175420128323 9.877205280868342 27.33278330410149
-0.328057268372529 10.064681022807525 28.009243652960727
-0.17876542141849322 10.2803621584699 25.804758777978243
0.08214388673287132 10.239632523630084 24.668414682689253
0.14379936565176263 10.315305562501823 27.358920274950954
0.2347648592952674 9.832639169549996 23.665440324764845
0.30925838997878197 10.127986917621731 25.51314584508727
0.044380713817926846 10.402333301367243 24.954240654627238
0.30225650292123035 10.3390714527669 25.380441367258562
-0.12225537160436986 9.711867630690499 26.976770302858196
-0.2593524331791833 10.423882645957539 26.167317640790408
-0.5509723570651593 10.184897943566638 24.618926356886547
-0.5574648383293861 9.97883210347617 25.97503172636507
-0.09491024875825234 10.119252088908762 24.678519712533
0.02891223680505268 10.281999035835982 27.68220375516798
0.24770808720281606 9.974579365283764 24.166255487261008
-0.08260503279788613 9.621099136188361 25.451803229965225
-0.1257092484447658 9.739764174417706 28.378659957001638
-0.17198143893065895 9.887679524969958 24.460166611571868
-0.6300610685785923 10.446148520902113 26.33627011355222
0.10616396102455967 9.841805514161285 27.19425718174416
-0.5637175145383378 10.40808460716807 26.4117509600492
0.12829628527912917 10.26617000931061 26.01691256993479
-0.09679441796646567 9.732322447101895 23.757131796702733
-0.06279165728237401 9.586565453571938 24.828472079256656
0.006592677011172422 10.036194115942337 25.28656739683688
0.3485507787648601 9.737360298655934 26.14885691469182
0.1110453004987595 10.134952168798824 27.79074231584015
-0.004513773785304442 9.796431221350087 26.535712440186252
-0.6920903732633332 9.866815338640855 25.558852849216308
0.241137275991578 10.231107617324398 25.41763062900842
-0.15679318516651294 9.895901370689867 27.029806973327144
-0.10768236581522819 9.98512760708478 27.742170188581156
-0.274824634529989 10.299858939957302 26.66129554884272
0.06550241590907072 9.96712831342069 26.08135582772844
0.12749992879959923 9.90871598606171 26.4515475439903
0.4469739094818069 9.761179920431498 25.332261124352197
0.23767909775584123 10.114947820196994 24.793955861440416
0.5177976752634913 9.435390030715746 25.135894774386088
-0.3783755796535845 9.441032998278907 25.953210107643365
0.22992968185500978 9.843187310483282 24.985088067289887
0.10875506679847327 10.391607643638329 23.82915162827923
-0.051873201800141974 10.537163176920316 22.98836079703659
-0.06404203596086312 9.613784169385566 22.8259994126653
0.18624889046495102 10.028186504897153 24.246688683213954
-0.010338114855286074 10.262616030930817 25.99841768167733
-0.2366310084852295 10.021296581025442 25.281769796699596
0.4228062324157075 10.483599005943143 27.549214187060702
0.07715499562186784 9.92701298724333 22.97736541320668
0.09691038139584333 9.832825502956089 27.931645053406623
0.08324546566622298 9.774460109351752 25.006602352160733
0.032449091234901584 10.209664246386156 27.607727074126775
-0.2868019075167444 9.88685082458435 28.39776011883513
-0.04905431562898228 9.96779138451874 26.807217580131635
0.5639774142136569 10.073974312350883 26.023590918183707
0.36822964496854027 10.283869542519641 26.093098144672055
0.5506361522833463 10.718735338395838 23.80834138198305
0.03386985508348199 10.105861806482395 23.667493234981823
-0.03982850935880856 9.416293518178877 26.303024030110866
0.06340955442665004 9.952527957836049 26.236082876950746
-0.06416048387067312 9.960226765787631 24.853454477340613
-0.3954589009816841 9.818260751708907 26.657957189805877
0.2793061254117327 9.992572526823679 28.710963401063463
-0.18528926234640763 9.918393592332656 23.126965570545703
-0.17365768509675317 9.810450048620105 25.475139014060716
0.17447770920872432 10.294650073196866 24.79488650875243
0.13356118296091943 10.37867689668429 25.968718737351793
0.2566410698675627 10.212121141476688 25.45897101749451
0.25082045401603137 10.083787570911847 25.82842068616447
-0.2788932968058436 9.202231783016982 22.572607721020574
0.3982055646509387 9.814586815247054 26.619062878799685
-0.38736410801463017 9.770219819957203 27.989716841925215
-0.18542890730041095 10.065344856779527 26.185012605612854
-0.3456241861070215 9.630470522446455 26.2347141204602
-0.3537667050585832 9.995915195815455 25.537924540674652
0.1498479546265224 10.171733880281796 27.32919919811733
0.1319151718290746 10.094921787166856 26.396624315649984
0.18851669498320783 9.78799665640419 26.056929315697605
0.10739599785428686 10.201337545348263 26.420677590173455
0.1168160947558291 9.865147659654943 27.07518773809053
-0.09634630701433072 9.675291892427781 27.207100736138152
0.1054929354445155 9.668248375595189 25.40785838354801
0.1644394697168736 9.94802189803123 24.49209817441789
0.11475418703598737 10.134762256569527 24.811886654305507
0.3751641486920324 10.080948225746955 27.52028231963878
0.26632655707133496 10.24658321095805 26.40719234031541
0.23378004749630996 9.695284175917797 25.537225693826773
-0.008506490001098765 10.058127837078787 23.99078610785649
-0.09525270399442216 9.491094296926166 23.187415795707235
-0.40893512759973943 9.765308514399827 26.102390588063354
-0.12260208286196085 9.833723522240678 24.594886607013567
-0.26464128639899753 10.108737948147965 25.198044703433307
